reference_id,name,url,,
cc189bdc-c7dd-407f-a7f2-acc37e1bf3a1,4400_Ep007_1300K.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/92/cc189bdc-c7dd-407f-a7f2-acc37e1bf3a1-0.mp4,,
949d5aa1-645b-4fc1-9ed1-32b3877b457d,Polyamory_Ep102_1300K_16x9_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/92/949d5aa1-645b-4fc1-9ed1-32b3877b457d-0.wmv,,
8f6590d0-3ca1-43fa-8ed0-d115366dab48,HawaiiFiveO_Pilot_Brazillian_1300K_4x3_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/92/8f6590d0-3ca1-43fa-8ed0-d115366dab48-0.wmv,,
6f5d2fb3-d675-4e69-b0de-72bdb5d11f3c,ILoveLucy_Ep01_BrazilianPortuguese_1300K_4x3_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/92/6f5d2fb3-d675-4e69-b0de-72bdb5d11f3c-0.wmv,,
6f0875ba-9fc1-4f5c-b7a8-c331b7a2e1cb,AmericasNextTopModel_Ep1401_1300K_4x3_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/92/6f0875ba-9fc1-4f5c-b7a8-c331b7a2e1cb-0.mp4,,
69680447-62d8-48ac-a939-f937648f038a,THETALK_ep1124_CIAN.mp4,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/92/69680447-62d8-48ac-a939-f937648f038a-0.mp4,,
616f860d-5ffc-4ac7-808b-97beb54c9912,WOF_VIE_Ep101_Vietnamese_1300K_4x3_25.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/92/616f860d-5ffc-4ac7-808b-97beb54c9912-0.mp4,,
5b49dc6a-de0f-47b9-8cc4-3cb0f322e12c,Ringer_Upfront_1300K_16x9.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/92/5b49dc6a-de0f-47b9-8cc4-3cb0f322e12c-0.wmv,,
475adb4f-87a6-4995-91f4-357015a7836e,CSINY_ep703_CIAN.mp4.mp4,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/92/475adb4f-87a6-4995-91f4-357015a7836e-0.mp4,,
40a49cb0-866b-4fd3-9fdd-2c218ae0e4ba,13FearIsReal_Ep106_1300K_4x3_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/92/40a49cb0-866b-4fd3-9fdd-2c218ae0e4ba-1.mp4,,
241ed3d7-f275-439b-9d66-816a223db3a2,Cheers_SalesPresentation_9000K_4x3_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/92/241ed3d7-f275-439b-9d66-816a223db3a2-0.wmv,,
1b131d5a-3caf-459c-a862-4cfc88f40196,CSINewYork_Ep802_1300K_16x9.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/92/1b131d5a-3caf-459c-a862-4cfc88f40196-0.wmv,,
1ad0dd3a-7ba6-4fa1-abe2-31fbee0990bb,PowerOfCBSNews_9M_16X9_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/92/1ad0dd3a-7ba6-4fa1-abe2-31fbee0990bb-0.mp4,,
1649b5a6-b68b-400c-9951-fc92b39e0872,Californication_BadBoy_9000K_16x9_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/92/1649b5a6-b68b-400c-9951-fc92b39e0872-0.mp4,,
124dee9f-e4ba-42fe-96c3-3479c031eaf2,Taxi_Ep031_1300K_4x3_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/92/124dee9f-e4ba-42fe-96c3-3479c031eaf2-0.mp4,,
fbdbd46d-f345-4180-bf96-2cd3d1e9934f,GreeceNTM_S1Promo_9M_4x3_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/91/fbdbd46d-f345-4180-bf96-2cd3d1e9934f-0.mp4,,
dfce2f51-d880-4fcc-b1f9-1471c7c5b7cc,NurseJackie_RawEPKBTS_Pt1_1300K_16x9_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/91/dfce2f51-d880-4fcc-b1f9-1471c7c5b7cc-0.mp4,,
bdde09b9-a88e-49d6-a65a-51b05cd522ec,StarNextDoor_Pilot_1300K_16x9.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/91/bdde09b9-a88e-49d6-a65a-51b05cd522ec-1.wmv,,
7feb49f5-e19f-436e-8325-519816cb34a1,SNTM-S5-epi502_DVD.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/91/7feb49f5-e19f-436e-8325-519816cb34a1-0.wmv,,
670b445c-5524-47da-8dc8-322bbf7f4048,Highlander_Ep92102_1300K_4x3_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/91/670b445c-5524-47da-8dc8-322bbf7f4048-0.mp4,,
51d4205c-0906-4d74-9056-9ea232f0e8a0,CBSNews_CN65REP35R_9000K_16x9_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/91/51d4205c-0906-4d74-9056-9ea232f0e8a0-0.wmv,,
428fc66b-9b9f-47b4-be9d-a61a2ee9f951,Dexter_401_1300K_16x9_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/91/428fc66b-9b9f-47b4-be9d-a61a2ee9f951-1.mp4,,
2af5dd06-7fc1-4c78-986d-ce0161d7916c,CFN_s05_EPK_Tobolowsky_16x9_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/91/2af5dd06-7fc1-4c78-986d-ce0161d7916c-0.wmv,,
0c8473d7-8590-4a5a-8b5b-b1c34ff83ebb,PennAndTellerBullshit_Ep501_1300K.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/91/0c8473d7-8590-4a5a-8b5b-b1c34ff83ebb-0.mp4,,
f5bf1856-d73b-423d-bf04-8272645ec848,NUM-EPK-S5-1300K_16x9_24.mov,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/90/f5bf1856-d73b-423d-bf04-8272645ec848-0.mp4,,
e8ccb406-9c6a-4402-9f19-05aa7c2a419e,Beastly_tsr1_9000K_16x9_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/90/e8ccb406-9c6a-4402-9f19-05aa7c2a419e-0.mp4,,
d19aeaa3-63e1-4c64-8679-8b83091aea9e,KidNation_ep102_1300K_4x3_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/90/d19aeaa3-63e1-4c64-8679-8b83091aea9e-0.mp4,,
5e72ee9e-0837-4941-999c-ad2eb33c3963,MexicosNextTopModel_S2Finale_1300K_16x9_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/90/5e72ee9e-0837-4941-999c-ad2eb33c3963-0.wmv,,
4eb016a7-b79e-4d44-988b-0f877480edfb,Hotel_104_1300K_4x3_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/90/4eb016a7-b79e-4d44-988b-0f877480edfb-0.mp4,,
4d784f65-dd5f-4b21-a0f4-c66f15400b9b,DenmarksNTM_Ep9_1300K_16x9_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/90/4d784f65-dd5f-4b21-a0f4-c66f15400b9b-0.mp4,,
3a5edb70-a4c9-49c8-a553-462f3d450bf0,ILoveLucy_Ep030_1300K_4x3_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/90/3a5edb70-a4c9-49c8-a553-462f3d450bf0-0.mp4,,
39296902-1221-4fa3-9310-d83faada7ad0,SV24_s24_OneWorldIntroEPK-I60-PKG_1300K_16x9.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/90/39296902-1221-4fa3-9310-d83faada7ad0-0.wmv,,
22cbdd55-af2c-48a8-91f7-1881aacd1932,60Minutes_120510_1300K_4x3_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/90/22cbdd55-af2c-48a8-91f7-1881aacd1932-0.mp4,,
216d3928-ab1e-4752-965e-ad77105b453a,RulesOfEngagement_Ep502_1300K_16x9_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/90/216d3928-ab1e-4752-965e-ad77105b453a-0.mp4,,
fb1aed22-c789-4939-8099-53af0b35a344,CFN_s05_EPK_Duchovny_16x9_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/89/fb1aed22-c789-4939-8099-53af0b35a344-0.wmv,,
edbc8c1a-1af1-4b94-893f-f6fb4c787db0,SwiftJustice_Ep287_1300K_4x3_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/89/edbc8c1a-1af1-4b94-893f-f6fb4c787db0-0.wmv,,
b82aa3e9-3e23-40aa-b86b-a4859f72303d,GreatestAmericanDog_Ep107_1300k_4x3_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/89/b82aa3e9-3e23-40aa-b86b-a4859f72303d-0.mp4,,
9a0fac82-ffbb-4dd6-9083-94a3da269a76,LivingItUp1002_1M.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/89/9a0fac82-ffbb-4dd6-9083-94a3da269a76-0.mp4,,
82000ae4-68df-4551-bf01-f7bece17b5e3,MondayAfterTheMiracle_Promo_1M.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/89/82000ae4-68df-4551-bf01-f7bece17b5e3-0.mp4,,
57370246-eb25-4514-8a0a-3686f1371670,NCISLA_Callen30_9000K_16x9_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/89/57370246-eb25-4514-8a0a-3686f1371670-0.mp4,,
544972dd-129d-4854-b33b-4c60d3bfb44a,SurvivorXV_ep1501_1300K_4x3_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/89/544972dd-129d-4854-b33b-4c60d3bfb44a-0.mp4,,
216a522d-92a8-45f5-bfea-de88059fba0d,NCISLA_Ep125_1300K_16x9_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/89/216a522d-92a8-45f5-bfea-de88059fba0d-0.mp4,,
faa37da9-22b3-4a0d-b323-f50b84b0da34,CSI_Ep1201_1300K_16x9.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/88/faa37da9-22b3-4a0d-b323-f50b84b0da34-0.wmv,,
eae1c38f-496f-4ba3-b1fe-73abc4eaebb2,Survivor2_Sales_1M.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/88/eae1c38f-496f-4ba3-b1fe-73abc4eaebb2-0.mp4,,
e2d8aa40-a013-4832-9a18-5a8fab44fb74,DeadwoodS2_2005LaunchTrl_1300K.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/88/e2d8aa40-a013-4832-9a18-5a8fab44fb74-0.mp4,,
e152d572-57f6-4524-81c1-5a9be1217fed,HOL-s01-EPK.m4v,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/88/e152d572-57f6-4524-81c1-5a9be1217fed-0.m4v,,
e1070497-b51b-4544-bc8b-24b5a98fe8c0,NCISLA_Hetty30_9000K_16x9_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/88/e1070497-b51b-4544-bc8b-24b5a98fe8c0-0.mp4,,
db4f2510-daa2-42b9-b996-355578f541ea,CanadasNextTopModel_Transformers_9M_4x3_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/88/db4f2510-daa2-42b9-b996-355578f541ea-0.mp4,,
cee64346-d9e1-48e5-8e60-5407926647e1,90210_Ep201_1300K_16x9_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/88/cee64346-d9e1-48e5-8e60-5407926647e1-0.mp4,,
988dc947-a8c0-4d67-8a3f-06c13ac7515e,CSINY8-CBSSI-EPK-PREVIEW.mov,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/88/988dc947-a8c0-4d67-8a3f-06c13ac7515e-0.mov,,
8dd98755-94b0-4bc6-b1fd-83048e7197c3,AmericasNextTopModel_1607_1300K_4x3_25.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/88/8dd98755-94b0-4bc6-b1fd-83048e7197c3-0.wmv,,
8b44510c-b332-40b5-beee-c6b68c1dff29,OneOnOne_isp_1300K.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/88/8b44510c-b332-40b5-beee-c6b68c1dff29-0.mp4,,
648c8297-8edb-4324-8d55-49f087f6b8c0,LETTERMAN-09-09-21_CIAN_1300K_16x9_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/88/648c8297-8edb-4324-8d55-49f087f6b8c0-0.mp4,,
6078d15a-20f0-4890-91e6-3c3669165065,Chaos_Ep103_1300K_16x9_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/88/6078d15a-20f0-4890-91e6-3c3669165065-0.mp4,,
4d6b8828-38d1-4de9-be98-ffb323b23d9a,NCIS_Ep187_1300K_16x9.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/88/4d6b8828-38d1-4de9-be98-ffb323b23d9a-0.wmv,,
3f5c43c6-53ad-4aaf-8e6c-8d4cb6bced4f,Haunted_Ep006_1300K_4x3_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/88/3f5c43c6-53ad-4aaf-8e6c-8d4cb6bced4f-0.mp4,,
3bdb0a63-1003-44d3-b7ec-6a0a2dac5c63,CBS_EXCUSED_S1-CHECKLIST30.mov,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/88/3bdb0a63-1003-44d3-b7ec-6a0a2dac5c63-0.mov,,
312499ac-1c3f-48bd-8bc5-069bff2a8f04,GlobalWarming_CBSNewsSp_4x3_30_1300K.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/88/312499ac-1c3f-48bd-8bc5-069bff2a8f04-0.mp4,,
0e8fc6df-4c0c-4910-971c-eb2d7ef977e1,Ringer_Ep006_1300K_16x9_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/88/0e8fc6df-4c0c-4910-971c-eb2d7ef977e1-0.wmv,,
0d2081ef-ff44-4614-809b-99ef382915e9,MontelWilliams_Ep06001_1300K.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/88/0d2081ef-ff44-4614-809b-99ef382915e9-0.mp4,,
0af39e62-6557-4bf9-842c-b6af8f9596cb,BeautyAndTheBeast_Pilot_1300K_16x9_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/88/0af39e62-6557-4bf9-842c-b6af8f9596cb-0.wmv,,
7df9fef2-1098-49e0-b9a5-e8a4c96ce48a,WelcomToNewYork_Promo_1M.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/87/7df9fef2-1098-49e0-b9a5-e8a4c96ce48a-0.mp4,,
740b06bb-8e63-4b6d-8d68-53411d60a84c,Gigolos_Ep102_1300K_16x9_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/87/740b06bb-8e63-4b6d-8d68-53411d60a84c-0.mp4,,
7142a297-07ca-47c1-bc3b-35ba8a403dd3,GOOD_WIFE_ep310_CIAN.mp4,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/87/713d5f25-9c01-4638-a385-7ef1d60f3809-0.mp4,,
713d5f25-9c01-4638-a385-7ef1d60f3809,Jacksons_102_1300K_4x3_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/87/713d5f25-9c01-4638-a385-7ef1d60f3809-0.mp4,,
50a65728-def6-4131-828f-0ac67d318608,ROE_ep504_CIAN.mp4.mp4,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/87/50a65728-def6-4131-828f-0ac67d318608-0.mp4,,
4d6cf24b-e117-4009-ba0c-e0207d1c54bc,NCISLA_101_1300K_16x9_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/87/4d6cf24b-e117-4009-ba0c-e0207d1c54bc-0.mp4,,
450daa35-4832-4bbd-8bab-45fa840464ab,CBS_EXCUSED_S1-Men_Want_30-2.mov,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/87/450daa35-4832-4bbd-8bab-45fa840464ab-0.mov,,
430bff91-27e8-45eb-847b-4fe763942dfd,BigApple_Ep006_1M.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/87/430bff91-27e8-45eb-847b-4fe763942dfd-0.mp4,,
37fb93a6-45dd-4ee1-95e5-8f31238bd3b2,RulesOfEngagement_Ep101_1300K.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/87/37fb93a6-45dd-4ee1-95e5-8f31238bd3b2-0.mp4,,
34be50e5-096c-4ed4-bdce-9c5146199dc8,CSINY-S6-Pt1_EPK_1300K_16x9_24.mov,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/87/34be50e5-096c-4ed4-bdce-9c5146199dc8-0.mp4,,
0edee552-693d-408d-84db-11d6786af720,DEFENDERS-PRES-CLEAREDMUSIC.mov,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/87/0edee552-693d-408d-84db-11d6786af720-1.mov,,
048ff08a-8411-46c1-8d0a-3b305f57c18f,SheddingForTheWedding_Ep107_1300K_4x3_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/87/048ff08a-8411-46c1-8d0a-3b305f57c18f-0.mp4,,
f6a7e763-7d5a-4752-9037-1975b3f54507,Survivor_Ep301_1300K_4x3_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/86/f6a7e763-7d5a-4752-9037-1975b3f54507-0.wmv,,
f004fa40-4cac-40ab-8ef4-7f155138635f,Messiah3_Ep002_1300K.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/86/f004fa40-4cac-40ab-8ef4-7f155138635f-0.mp4,,
ee2f9c2d-9578-441a-85ca-f2ab899c84b2,RulesOfEngagement_Ep603_1300K_16x9.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/86/ee2f9c2d-9578-441a-85ca-f2ab899c84b2-0.wmv,,
e7711c9c-ad24-4652-a4a3-2c0652083119,Game_Ep65-66_1300K_16x9_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/86/e7711c9c-ad24-4652-a4a3-2c0652083119-1.mp4,,
c563afd1-68d8-42fc-9e37-6f6ed32e3c40,GreatestAmericanDog_Ep102_1300k_4x3_30.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/86/c563afd1-68d8-42fc-9e37-6f6ed32e3c40-0.mp4,,
c1fd996e-d252-43b0-b71d-4bb437d87480,CSI_Fishburne_Sizzle_0511_9000K_16x9.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/86/c1fd996e-d252-43b0-b71d-4bb437d87480-0.wmv,,
a72d35ba-fc69-478d-af65-2cc161590e11,JeffProbst_Sales_Presentaion_1300K_16x9.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/86/a72d35ba-fc69-478d-af65-2cc161590e11-0.wmv,,
9c837ff6-4de3-4747-add2-a0badbba43b3,RulesOfEngagement_Surrogate_Promo_9000K_16x9_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/86/9c837ff6-4de3-4747-add2-a0badbba43b3-0.mp4,,
969ee5d8-f0ac-4880-99a2-35a6dfc55da2,SwiftJustics_Ep256_1300K_16x9.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/86/969ee5d8-f0ac-4880-99a2-35a6dfc55da2-0.wmv,,
8db4b3d1-38b5-45d5-86e7-1027dccdc282,BlueBloods_Ep001_1300K_16x9_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/86/8db4b3d1-38b5-45d5-86e7-1027dccdc282-0.mp4,,
76f10ac5-7361-45a3-b57d-29308f043409,CSI_Warrick_9000K_16x9_24.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/86/76f10ac5-7361-45a3-b57d-29308f043409-0.mp4,,
7394fbb1-a152-441d-ada4-9fabae70ecca,LoveInc_Ep003_1300K.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/86/7394fbb1-a152-441d-ada4-9fabae70ecca-0.mp4,,
6af38501-63ab-487d-a87f-e031edf4ba1b,AccidentallyOnPurpose_MaryPolsFeaturette_9M_4x3_30,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/86/6af38501-63ab-487d-a87f-e031edf4ba1b-0.mp4,,
4a198e18-2db3-4edb-89ad-98b9605576d9,WalkerTexasRanger_sales_1M.wmv,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/86/4a198e18-2db3-4edb-89ad-98b9605576d9-0.mp4,,
448efda3-b84c-4e3d-bf4a-578e2d9f600e,SURVIVOR_ep2201_CIAN.mp4,http://archive3.unicornmedia.com/archive/8511f5ed-db4c-41e1-80a0-de106794213f/C607018E-8B5B-11DD-B3ED-D99555D89593/86/448efda3-b84c-4e3d-bf4a-578e2d9f600e-0.mp4,,
